2.9985	59.5876	27.502	9.34671	0	
2.9985	61.3065	25.2101	9.33566	0	
2.9985	59.5876	25.7831	9.33566	0	
2.9985	59.0147	25.7831	9.33566	0	
2.9985	59.5876	24.6372	9.33566	0	
2.9985	59.5876	24.0642	9.33566	0	
2.9985	59.0147	25.2101	7.72988	0	
2.9985	59.0147	25.2101	7.72988	0	
2.96443	60.7335	24.6372	7.61537	0	
2.96443	62.4524	24.6372	7.61537	0	
2.96443	60.7335	24.6372	7.75634	0	
2.96443	61.3065	24.6372	7.72988	0	
2.96443	60.7335	24.6372	9.33566	0	
2.96443	60.1606	25.2101	9.33566	0	
2.96443	59.0147	25.2101	9.33566	0	
2.9985	59.0147	24.6372	9.33566	0	
2.9985	59.0147	24.0642	9.21923	0	
2.9985	60.1606	22.9183	9.21923	0	
2.9985	60.1606	22.9183	9.3595	0	
2.9985	61.8794	21.1994	9.3595	0	
2.9985	62.4524	19.4806	9.3595	0	
2.9985	64.1713	19.4806	9.3595	0	
2.9985	65.3172	17.1887	10.9586	0	
2.9985	66.4631	16.0428	10.9586	0	
2.9985	67.0361	17.1887	11.1269	0	
2.9985	67.609	16.6158	11.1269	0	
2.9985	68.7549	17.1887	11.1269	0	
2.9985	69.3279	18.3346	11.1269	0	
2.9985	69.3279	18.3346	11.1269	0	
2.9985	69.9009	20.0535	11.0337	0	
2.9985	69.9009	21.7724	11.0337	0	
2.9985	69.3279	20.6265	10.8667	0	
2.9985	69.9009	24.6372	10.8752	0	
2.9985	69.3279	25.7831	10.8752	0	
2.9985	69.3279	27.502	10.8752	0	
2.9985	68.182	25.7831	9.27151	0	
2.9985	68.182	27.502	9.27151	0	
2.9985	67.609	27.502	9.27151	0	
2.9985	68.182	26.929	9.22833	0	
2.9985	67.609	28.0749	9.22833	0	
2.9985	67.0361	27.502	9.22833	0	
2.9985	67.0361	27.502	9.22833	0	
2.9985	66.4631	27.502	9.23745	0	
2.9985	67.0361	29.2208	9.22833	0	
2.9985	66.4631	29.7938	9.22833	0	
2.9985	65.8901	30.3668	9.22833	0	
2.9985	65.8901	30.9397	9.22833	0	
2.9985	65.8901	30.9397	9.22833	0	
2.9985	65.8901	30.9397	9.22833	0	
2.9985	66.4631	32.0856	9.23745	0	
2.9985	66.4631	32.0856	9.22833	0	
2.9985	65.8901	32.0856	9.23745	0	
2.9985	65.3172	31.5127	9.23745	0	
2.9985	65.3172	32.6586	9.23745	0	
2.9985	65.8901	33.2316	9.23745	0	
2.9985	65.8901	33.8045	9.23745	0	
2.9985	65.8901	33.8045	9.23745	0	
2.9985	65.8901	33.8045	9.23745	0	
2.9985	65.8901	34.9504	7.6249	0	
2.9985	66.4631	35.5234	7.6249	0	
2.9985	66.4631	35.5234	7.6249	0	
2.9985	67.609	36.6693	9.23745	0	
2.9985	67.0361	34.9504	9.23745	0	
2.9985	68.182	34.3775	9.23745	0	
2.9985	68.182	35.5234	7.6249	0	
2.9985	68.182	33.2316	7.61724	0	
2.9985	69.3279	32.6586	7.6249	0	
2.9985	69.3279	33.2316	7.6249	0	
2.9985	69.9009	31.5127	7.6249	0	
2.9985	69.3279	32.0856	7.6249	0	
2.9985	69.9009	30.9397	7.6249	0	
2.9985	70.4738	30.3668	7.61724	0	
2.9985	70.4738	30.3668	7.61724	0	
2.9985	69.9009	30.3668	9.22833	0	
2.9985	70.4738	29.7938	9.22833	0	
2.9985	71.6197	28.0749	9.22833	0	
2.9985	71.0468	26.3561	9.22833	0	
2.9985	70.4738	25.7831	9.13229	0	
2.9985	70.4738	25.2101	9.13229	0	
2.9985	70.4738	25.7831	9.13229	0	
2.9985	69.3279	23.4913	9.13229	0	
2.9985	69.3279	24.0642	9.13229	0	
2.9985	69.9009	23.4913	9.13229	0	
2.9985	69.9009	21.7724	9.13229	0	
2.9985	69.9009	21.7724	7.51813	0	
2.96443	69.9009	21.7724	7.51813	0	
2.96443	69.9009	20.0535	7.51813	0	
2.96443	71.0468	20.6265	9.13229	0	
2.96443	71.0468	18.3346	9.13229	0	
2.96443	71.0468	18.9076	9.13229	0	
2.96443	70.4738	17.1887	9.13229	0	
2.96443	69.9009	17.7617	9.13229	0	
2.9985	68.7549	19.4806	9.13229	0	
2.9985	69.9009	18.9076	9.13229	0	
2.9985	71.0468	18.9076	9.13229	0	
2.9985	69.9009	20.0535	9.13229	0	
2.9985	69.9009	22.9183	9.13229	0	
2.9985	68.7549	24.6372	9.13229	0	
2.9985	68.7549	24.6372	9.13229	0	
2.9985	70.4738	24.6372	9.13229	0	
2.96443	68.182	26.3561	9.13229	0	
2.96443	67.0361	26.929	9.13229	0	
2.96443	68.182	28.0749	9.13229	0	
2.96443	68.182	26.929	9.13229	0	
2.96443	68.7549	28.6479	9.13229	0	
2.96443	69.3279	30.3668	7.61724	0	
2.96443	69.9009	29.7938	9.22833	0	
2.96443	69.9009	30.3668	9.23745	0	
2.9985	70.4738	31.5127	9.22833	0	
2.9985	70.4738	30.9397	9.23745	0	
2.9985	69.9009	34.3775	9.23745	0	
2.9985	70.4738	32.6586	9.23745	0	
2.9985	71.0468	36.0963	7.6249	0	
2.9985	71.0468	36.6693	7.6249	0	
2.9985	71.0468	36.0963	7.6249	0	
2.9985	72.1927	38.3882	7.5116	0	
2.9985	71.6197	37.2423	7.5116	0	
2.9985	70.4738	40.107	7.5116	0	
2.9985	71.0468	38.9611	7.5116	0	
2.9985	70.4738	40.68	7.5116	0	
2.9985	69.3279	41.253	7.51905	0	
2.9985	69.3279	40.68	7.63258	0	
2.9985	68.7549	43.5448	9.24658	0	
2.9985	68.7549	41.253	9.23745	0	
2.96443	68.182	42.9718	9.51176	0	
2.96443	68.182	42.3989	11.1119	0	
2.96443	67.609	44.1178	13.0696	0	
2.96443	66.4631	46.4096	14.6413	0	
2.96443	65.8901	47.5555	16.6814	0	
2.96443	67.0361	48.1285	16.9269	0	
2.96443	66.4631	48.7014	18.9099	0	
2.96443	65.8901	49.2744	20.7622	0	
2.9985	65.8901	48.7014	20.7622	0	
2.9985	65.3172	50.9932	22.6184	0	
2.9985	60.7335	52.1392	24.8727	0	
