6.50811		48.1285		31.5127		25.4336		2.27849		
6.50811		48.1285		31.5127		24.399		2.27849		
5.96293		49.8473		30.9397		23.1939		2.27849		
5.96293		46.9825		30.9397		22.1244		2.27849		
5.96293		47.5555		30.9397		21.48		2.27849		
5.96293		48.7014		31.5127		20.4636		2.27849		
5.96293		48.7014		31.5127		20.4636		2.27849		
5.96293		49.2744		32.0856		20.42		2.27849		
5.96293		46.4096		32.0856		20.42		2.27849		
6.74663		46.4096		32.0856		20.42		2.27849		
6.74663		45.2637		32.6586		20.42		2.27849		
6.74663		47.5555		33.2316		20.42		2.27849		
6.74663		46.9825		33.2316		21.48		2.27849		
6.74663		45.2637		33.2316		21.3239		2.27849		
6.74663		46.9825		33.2316		21.3239		2.27849		
6.74663		42.9718		33.8045		21.9616		2.27849		
6.74663		45.8366		33.8045		21.48		2.27849		
7.80292		42.3989		33.8045		21.3239		2.27849		
7.80292		43.5448		34.3775		21.9616		2.27849		
7.80292		43.5448		34.3775		21.9616		2.27849		
7.80292		44.6907		34.9504		21.9616		2.27849		
7.80292		44.6907		35.5234		22.9768		2.27849		
7.80292		40.107		35.5234		22.9768		2.27849		
7.80292		41.8259		36.0963		22.9768		2.27849		
7.80292		41.253		35.5234		22.9768		2.27849		
8.72291		42.3989		36.0963		24.0308		2.27849		
8.72291		36.6693		36.0963		23.9769		2.27849		
8.72291		40.107		36.6693		25.0678		2.27849		
8.72291		37.2423		36.6693		25.0678		2.27849		
8.72291		37.8152		36.6693		25.0678		2.27849		
8.72291		35.5234		36.6693		25.0148		2.27849		
8.72291		34.9504		36.6693		25.0148		2.27849		
8.92735		36.6693		36.6693		25.0678		2.27849		
8.92735		36.6693		36.6693		23.784		2.27849		
8.92735		35.5234		36.0963		22.7945		2.27849		
8.92735		36.6693		35.5234		21.6568		2.27849		
8.92735		36.6693		35.5234		20.5688		2.27849		
8.92735		36.6693		35.5234		17.87		2.27849		
8.24588		38.9611		36.0963		2.55395		2.27849		
8.24588		38.9611		36.0963		2.45991		4.40217		
8.24588		39.5341		36.6693		2.45991		6.58237		
8.24588		38.9611		36.6693		2.45991		8.72717		
8.24588		39.5341		36.0963		2.45991		10.7926		
8.24588		40.107		36.6693		3.62252		12.7966		
8.24588		40.107		36.6693		3.62252		14.9257		
8.24588		40.68		36.6693		3.62252		16.9778		
8.24588		40.68		36.6693		3.62252		18.9699		
8.24588		41.253		36.6693		3.62252		20.9823		
8.24588		41.253		36.6693		3.62252		23.0389		
8.24588		44.6907		36.6693		3.62252		24.973		
8.24588		42.9718		37.2423		3.76311		27.0526		
8.24588		42.3989		36.0963		3.68076		28.8967		
8.9955		41.8259		36.0963		2.5972		30.9508		
8.9955		42.9718		36.0963		2.5972		32.8757		
8.9955		41.8259		34.9504		0.259897		34.9763		
8.9955		41.8259		33.8045		-2.07828		37.0579		
8.9955		44.1178		33.2316		-3.24525		39.0573		
8.9955		38.3882		31.5127		-4.52477		41.0509		
8.9955		42.3989		30.9397		-4.40955		43.1307		
8.9955		43.5448		30.3668		-7.8769		43.1307		
10.3244		44.1178		29.7938		-9.02115		43.1307		
10.3244		42.9718		28.6479		-10.253		41.068		
10.3244		43.5448		26.929		-12.4074		39.2246		
10.3244		44.1178		26.3561		-13.5181		37.3352		
10.3244		42.9718		26.3561		-15.0716		35.3547		
10.3244		44.6907		25.2101		-16.1907		33.578		
10.3244		42.9718		24.6372		-18.3906		31.6412		
10.3244		44.6907		23.4913		-19.3936		29.9005		
10.7333		44.6907		21.7724		-21.5121		28.1639		
10.7333		42.3989		20.6265		-23.225		26.4994		
10.7333		46.4096		20.6265		-24.1946		24.4931		
9.06365		48.1285		9.74028		-42.7636		22.7317		
9.06365		48.1285		10.3132		-42.7636		20.8414		
9.06365		47.5555		10.3132		-42.7636		18.9512		
9.06365		46.9825		10.8862		-42.7636		16.937		
9.06365		46.9825		10.8862		-42.7636		15.0498		
9.06365		46.9825		11.4592		-42.7636		13.0588		
9.06365		47.5555		11.4592		-42.7636		11.236		
9.06365		46.4096		11.4592		-42.7636		9.27048		
9.06365		46.9825		11.4592		-41.9743		7.19002		
9.06365		46.9825		11.4592		-41.9598		5.22549		
9.06365		45.2637		12.6051		-41.9743		3.37949		
9.06365		44.6907		12.6051		-41.9743		1.57606		
9.06365		46.9825		10.3132		-42.7636		-0.21298		
9.06365		50.4203		9.74028		-43.9329		-2.03656		
8.45032		46.4096		8.59437		-44.7379		-4.099		
8.45032		45.2637		11.4592		-45.503		-6.07516		
8.45032		45.2637		11.4592		-45.503		-7.89586		
8.45032		47.5555		12.0321		-47.4616		-9.69284		
8.45032		45.8366		9.16732		-48.1703		-9.69284		
8.45032		46.9825		5.72958		-50.7705		-9.69284		
8.45032		48.7014		6.30254		-51.4164		-9.69284		
7.4281		43.5448		5.15662		-55.9515		-11.5439		
7.4281		46.4096		4.0107		-57.9141		-13.4662		
7.4281		47.5555		0.572958		-60.3256		-15.4573		
7.4281		48.7014		-0		-60.8473		-17.5759		
7.4281		45.8366		0		-62.8083		-19.7094		
7.4281		45.8366		0		-62.8083		-21.7425		
6.54218		45.8366		-0.572958		-65.1541		-23.964		
6.54218		45.8366		-4.58366		-68.8671		-26.109		
6.54218		46.4096		-4.0107		-69.1777		-26.109		
6.54218		45.8366		-4.0107		-71.4677		-26.109		
6.54218		45.8366		-4.58366		-73.0308		-26.109		
6.54218		46.9825		-4.58366		-73.2986		-26.109		
6.54218		47.5555		-5.72958		-75.1198		-28.2541		
6.54218		47.5555		-6.87549		-76.8117		-28.2541		
6.47404		47.5555		-6.87549		-77.0139		-30.4802		
6.47404		47.5555		-6.30254		-78.5855		-30.4802		
6.47404		49.8473		-5.72958		-80.5076		-30.4802		
6.47404		46.9825		-6.87549		-82.1204		-30.4802		
6.47404		48.1285		-6.30254		-82.2385		-30.4802		
6.47404		46.4096		-5.72958		-84.0308		-30.4802		
6.47404		49.2744		-5.72958		-85.4724		-30.4802		
7.4281		46.9825		-4.58366		-87.183		-30.4802		
7.4281		49.2744		-4.0107		-88.79		-30.4802		
7.4281		50.4203		-3.43775		-88.79		-30.4802		
7.4281		48.7014		-2.86479		-88.8051		-30.4802		
7.4281		48.7014		-1.71887		89.7811		-30.4802		
7.4281		46.9825		-0		89.7811		-32.5458		
7.4281		49.2744		1.14592		89.5845		-34.7396		
7.4281		46.9825		1.14592		89.7811		-36.9262		
8.45032		46.9825		2.86479		89.7841		-36.9262		
8.45032		47.5555		4.0107		89.7841		-36.9262		
8.45032		47.5555		5.72958		89.7837		-36.9262		
8.45032		48.1285		7.44845		89.7837		-36.9262		
9.47254		47.5555		13.178		90		-36.9262		
9.47254		47.5555		13.178		90		-34.6875		
9.47254		44.6907		12.0321		90		-32.5339		
10.1199		42.9718		11.4592		90		-32.5339		
10.1199		46.4096		11.4592		90		-30.3583		
10.1199		46.4096		12.0321		90		-28.0927		
10.1199		44.6907		11.4592		90		-25.8123		
10.1199		42.3989		10.3132		90		-23.6996		
10.1199		44.1178		9.74028		90		-21.3957		
10.1199		45.8366		9.16732		90		-19.2234		
10.1199		46.9825		9.16732		90		-19.2234		
10.3925		45.2637		7.44845		90		-16.9684		
10.3925		43.5448		6.87549		89.7811		-16.9684		
10.3925		44.6907		6.30254		-88.6139		-16.9684		
10.3925		44.6907		5.15662		-88.5941		-14.7688		
10.3925		46.4096		4.58366		-88.5941		-12.5721		
10.3925		44.1178		4.0107		-87.1422		-10.4463		
10.3925		44.6907		4.0107		-87.1422		-8.36324		
11.3125		46.4096		3.43775		-85.5378		-6.24767		
11.3125		44.6907		1.71887		-85.4724		-4.07084		
11.3125		44.1178		0.572958		-83.9422		-1.84		
11.3125		44.1178		-0.572958		-82.3425		0.364172		
11.3125		45.8366		-1.71887		-82.2276		2.56989		
11.3125		43.5448		-2.86479		-82.2385		4.67189		
