8.62069	74.4845	173.606	0.621328	0	
8.62069	75.0575	173.606	0.621328	-4.39942	
8.75699	75.6304	173.606	0.621328	-8.7119	
8.75699	75.0575	174.179	2.26769	-8.7119	
8.75699	75.6304	174.179	3.93387	-8.7119	
8.75699	75.6304	173.606	5.62256	-8.7119	
8.79106	74.4845	173.033	5.62256	-8.7119	
8.79106	74.4845	172.46	5.62256	-8.7119	
8.79106	72.7656	170.741	5.61922	-8.7119	
8.79106	71.6197	169.023	7.32692	-8.7119	
8.75699	70.4738	169.023	7.40057	-8.7119	
8.75699	68.7549	167.877	7.39471	-8.7119	
8.75699	65.8901	167.304	9.11069	-8.7119	
8.75699	64.7442	166.731	9.11069	-8.7119	
8.79106	63.5983	166.731	9.24185	-8.7119	
8.79106	61.3065	166.158	10.8411	-8.7119	
8.79106	60.7335	165.585	10.9986	-8.7119	
8.79106	59.5876	164.439	10.9986	-8.7119	
8.79106	59.0147	163.293	10.9898	-8.7119	
8.79106	58.4417	162.147	9.22709	-8.7119	
8.79106	57.2958	161.001	9.22709	-8.7119	
8.79106	56.7228	159.855	9.22709	-8.7119	
8.79106	56.1499	158.709	9.21973	-8.7119	
8.82513	56.7228	158.136	9.21973	-8.7119	
8.82513	55.5769	156.99	9.15828	-8.7119	
8.82513	56.1499	155.272	9.15828	-8.7119	
8.82513	55.5769	154.699	9.02121	-8.7119	
8.82513	55.5769	152.407	9.02121	-8.7119	
8.82513	55.5769	151.834	9.15828	-8.7119	
8.82513	54.431	150.115	8.98266	-8.7119	
8.82513	55.0039	148.969	8.98266	-8.7119	
8.82513	53.858	147.823	8.98266	-8.7119	
9.47254	53.858	146.677	8.98266	-8.7119	
9.47254	53.2851	144.958	8.96476	-8.7119	
9.47254	53.2851	143.812	7.34665	-8.7119	
9.47254	53.858	142.666	8.96653	-8.7119	
9.98364	52.7121	140.948	8.97298	-8.7119	
9.98364	53.2851	139.229	8.97298	-8.7119	
9.98364	52.7121	137.51	8.97298	-8.7119	
9.98364	52.1392	136.364	9.11017	-8.7119	
10.154	53.2851	135.218	9.00214	-8.7119	
10.154	53.2851	132.926	9.00214	-8.7119	
10.154	53.2851	131.207	9.00214	-8.7119	
10.2562	44.1178	-91.1003	1.1118	-8.7119	
10.2562	44.6907	-90.5273	1.1118	-8.7119	
10.2562	45.2637	-89.9544	1.11335	-8.7119	
10.2562	45.8366	-89.3814	1.09788	-8.7119	
10.2903	45.2637	-88.2355	-0.559338	-8.7119	
10.2903	43.5448	-86.5166	-0.70116	-8.7119	
10.2903	41.8259	-85.9437	-2.35657	-8.7119	
10.2903	41.8259	-84.7978	-2.32284	-8.7119	
10.2903	41.253	-84.2248	-2.32284	-8.7119	
10.2903	41.253	-84.2248	-0.550696	-8.7119	
10.2903	43.5448	-84.7978	1.09788	-8.7119	
10.2903	44.6907	-85.3707	4.45595	-8.7119	
10.2903	45.8366	-87.0896	8.20913	-8.7119	
10.2903	46.4096	-88.2355	9.98811	-8.7119	
10.2903	48.1285	-90.5273	9.97187	-8.7119	
10.2562	48.7014	-91.6732	9.97187	-8.7119	
10.2562	49.2744	-93.9651	10.1666	-8.7119	
10.2562	48.7014	-94.538	10.3259	-8.7119	
10.2562	50.4203	-95.684	11.9572	-8.7119	
10.2562	50.4203	-96.8299	11.9572	-8.7119	
10.1881	49.8473	-96.8299	11.9572	-8.7119	
10.1881	48.7014	-96.8299	11.9572	-8.7119	
10.1881	48.7014	-96.2569	11.9572	-8.7119	
10.1881	48.1285	-95.684	11.9572	-8.7119	
10.1881	47.5555	-95.111	11.9572	-8.7119	
10.1881	46.9825	-92.8192	11.7647	-8.7119	
10.1881	46.9825	-91.6732	11.7647	-8.7119	
10.1881	46.9825	-89.9544	9.97187	-8.7119	
10.1881	46.4096	-88.8085	9.97187	-8.7119	
10.1881	46.9825	-87.6625	9.97187	-8.7119	
10.1881	47.5555	-85.9437	9.97187	-8.7119	
10.1881	48.1285	-85.3707	9.97187	-8.7119	
10.1881	48.1285	-85.3707	9.97187	-8.7119	
10.1881	48.7014	-86.5166	10.1283	-8.7119	
10.1881	48.7014	-87.6625	11.7647	-8.7119	
10.1881	49.2744	-88.8085	11.7647	-8.7119	
10.1881	49.8473	-91.1003	11.979	-8.7119	
10.1881	49.2744	-93.9651	11.7457	-8.7119	
10.1881	49.2744	-96.2569	11.9572	-8.7119	
10.1881	49.2744	-97.4028	11.9572	-8.7119	
10.1881	50.4203	-99.1217	11.9355	-8.7119	
10.154	50.4203	-100.268	11.9355	-8.7119	
10.154	48.7014	-100.841	11.9572	-8.7119	
10.154	48.7014	-100.268	11.9355	-8.7119	
10.154	46.9825	-99.6947	11.9355	-8.7119	
10.0859	46.9825	-99.1217	11.9355	-8.7119	
10.0859	46.4096	-96.8299	11.9572	-8.7119	
10.0859	47.5555	-96.2569	11.7457	-8.7119	
10.0859	46.4096	-93.3921	11.7457	-8.7119	
10.0859	48.1285	-91.1003	11.9312	-8.7119	
9.19995	49.8473	-89.3814	11.9508	-8.7119	
9.19995	50.9932	-88.2355	11.9508	-8.7119	
9.19995	52.1392	-86.5166	11.7647	-8.7119	
9.19995	52.1392	-84.7978	11.7647	-8.7119	
8.51847	51.5662	-83.6518	11.5737	-8.7119	
8.51847	50.9932	-83.6518	11.5737	-8.7119	
8.51847	52.7121	-84.7978	11.5737	-8.7119	
8.51847	50.9932	-86.5166	11.5737	-8.7119	
7.5644	50.4203	-88.2355	11.7647	-8.7119	
7.5644	49.8473	-89.3814	11.5737	-8.7119	
7.5644	50.4203	-92.2462	11.7647	-8.7119	
7.5644	48.1285	-92.8192	11.7457	-8.7119	
6.67848	47.5555	-94.538	11.7457	-8.7119	
6.67848	48.7014	-96.8299	11.9572	-8.7119	
6.67848	48.7014	-96.8299	11.9355	-8.7119	
6.67848	49.2744	-98.5487	11.9355	-8.7119	
6.57626	49.2744	-99.1217	11.9355	-8.7119	
6.57626	48.7014	-99.6947	11.9355	-8.7119	
6.57626	48.1285	-100.841	11.9355	-8.7119	
6.57626	48.1285	-100.841	12.1673	-8.7119	
6.57626	46.9825	-100.268	12.1673	-8.7119	
6.57626	46.9825	-99.1217	12.1673	-8.7119	
6.57626	46.4096	-98.5487	12.3593	-8.7119	
6.57626	46.4096	-97.4028	12.1238	-8.7119	
6.57626	46.4096	-96.2569	12.1462	-8.7119	
6.57626	45.2637	-95.684	12.1462	-8.7119	
6.57626	45.8366	-95.111	12.1462	-8.7119	
6.57626	46.9825	-95.111	12.1462	-8.7119	
6.57626	45.8366	-95.111	11.9572	-8.7119	
6.57626	45.2637	-95.111	11.9572	-8.7119	
6.57626	44.6907	-95.111	11.9572	-8.7119	
6.57626	44.6907	-95.684	11.9572	-8.7119	
6.57626	44.1178	-95.684	11.9572	-8.7119	
6.57626	45.2637	-95.684	11.9572	-8.7119	
6.57626	48.1285	-96.2569	11.9572	-8.7119	
6.57626	48.7014	-96.2569	11.9572	-8.7119	
6.57626	49.8473	-96.8299	11.9355	-8.7119	
6.57626	50.4203	-97.4028	11.9355	-8.7119	
6.57626	49.8473	-98.5487	14.1909	-8.7119	
6.57626	48.7014	-99.6947	16.0023	-8.7119	
6.57626	47.5555	-101.414	18.3981	-8.7119	
6.57626	46.9825	-102.559	20.2845	-8.7119	
6.57626	46.4096	-104.278	24.2771	-8.7119	
6.57626	45.2637	-105.424	26.5276	-8.7119	
6.57626	44.6907	-106.57	26.9693	-8.7119	
6.57626	42.9718	-107.716	28.8355	-3.6827	
6.57626	40.68	-109.435	28.8355	-3.6827	
6.50811	41.8259	-111.154	28.8355	1.09967	
6.50811	42.9718	-112.3	28.7683	1.09967	
6.50811	42.9718	-113.446	28.7683	6.01704	
6.47404	43.5448	-115.165	28.7683	6.01704	
6.47404	44.1178	-116.883	28.7014	10.9364	
6.47404	45.8366	-118.602	28.9553	10.9364	
6.47404	46.4096	-119.748	29.4379	10.9364	
6.47404	46.4096	-122.04	28.6348	10.9364	
6.47404	46.4096	-123.186	28.6348	10.9364	
6.47404	46.4096	-126.051	28.6348	10.9364	
6.61033	47.5555	-128.916	30.4764	10.9364	
6.71255	46.4096	-128.343	29.0444	10.9364	
7.01922	46.9825	-126.624	30.4764	10.9364	
7.01922	46.4096	-127.197	30.9815	10.9364	
7.25773	46.9825	-127.197	31.0532	10.9364	
7.25773	45.8366	-127.197	30.9815	10.9364	
7.25773	47.5555	-127.77	30.4764	10.9364	
7.25773	48.1285	-127.77	31.2176	10.9364	
7.90514	47.5555	-127.77	30.9815	10.9364	
7.90514	48.1285	-127.77	30.9815	10.9364	
7.90514	48.1285	-127.77	31.2176	10.9364	
8.45032	46.4096	-127.77	31.2176	10.9364	
8.45032	46.9825	-127.77	33.1337	10.9364	
8.45032	46.4096	-128.343	33.1337	10.9364	
8.45032	45.8366	-128.343	32.9062	10.9364	
9.06365	45.8366	-129.488	32.8317	10.9364	
9.06365	46.4096	-130.634	30.9102	10.9364	
9.06365	45.8366	-131.78	31.14	10.9364	
9.06365	46.4096	-132.926	29.2887	10.9364	
9.71105	46.4096	-132.353	28.7386	10.9364	
9.71105	45.8366	-132.926	26.6524	10.9364	
9.71105	46.9825	-133.499	25.8009	10.9364	
9.7792	46.4096	-132.926	24.3294	10.9364	
9.7792	47.5555	-132.926	23.9397	10.9364	
9.7792	47.5555	-131.78	21.7292	10.9364	
9.7792	49.2744	-132.353	18.3626	10.9364	
9.7792	50.4203	-132.926	17.868	10.9364	
9.7792	50.9932	-132.353	16.042	10.9364	
9.7792	52.7121	-133.499	16.042	10.9364	
9.7792	53.2851	-133.499	16.042	10.9364	
9.81328	53.858	-133.499	16.042	10.9364	
9.81328	54.431	-133.499	16.042	10.9364	
9.81328	54.431	-134.072	15.8108	10.9364	
9.7792	55.0039	-135.218	16.0069	10.9364	
9.7792	53.2851	-136.937	16.0069	10.9364	
9.7792	52.7121	-138.083	16.0069	10.9364	
9.7792	53.858	-140.375	15.7794	10.9364	
9.64291	52.7121	-142.094	15.972	10.9364	
9.64291	52.7121	-143.239	17.7907	10.9364	
9.64291	52.7121	-144.385	17.7907	10.9364	
9.64291	52.1392	-144.385	17.7907	10.9364	
9.64291	53.2851	-144.385	17.7907	10.9364	
9.64291	52.1392	-143.239	17.7907	10.9364	
9.64291	51.5662	-142.094	17.7907	10.9364	
9.64291	51.5662	-140.375	17.8293	10.9364	
9.64291	51.5662	-139.229	17.8293	10.9364	
9.64291	51.5662	-137.51	17.8293	10.9364	
9.64291	51.5662	-135.218	17.8293	10.9364	
9.64291	50.4203	-133.499	17.8293	10.9364	
9.64291	50.9932	-132.926	17.8293	10.9364	
9.64291	50.9932	-131.78	17.868	10.9364	
9.64291	51.5662	-130.634	18.1547	10.9364	
9.64291	51.5662	-131.207	18.1547	10.9364	
9.64291	52.1392	-131.207	17.868	10.9364	
9.64291	52.1392	-131.207	17.868	5.78706	
9.64291	52.1392	-131.78	17.868	5.78706	
9.64291	52.1392	-131.207	16.0772	5.78706	
9.64291	52.1392	-131.207	15.8276	5.78706	
9.64291	51.5662	-130.061	12.2589	5.78706	
9.64291	51.5662	-128.916	10.6805	5.78706	
9.64291	51.5662	-127.77	8.76523	5.78706	
9.64291	50.4203	-126.051	7.04588	5.78706	
9.64291	49.8473	-124.332	5.32598	5.78706	
9.64291	49.2744	-122.613	5.25996	5.78706	
9.64291	47.5555	-119.175	1.95674	5.78706	
9.64291	45.8366	-116.883	0.290429	5.78706	
9.64291	44.6907	-115.165	-1.57332	5.78706	
9.64291	42.9718	-112.873	-3.17562	5.78706	
9.64291	41.8259	-110.581	-4.75093	5.78706	
9.64291	41.8259	-109.435	-7.95088	5.78706	
9.64291	41.8259	-107.716	-9.47483	5.78706	
9.64291	41.8259	-106.57	-11.1974	5.78706	
9.64291	41.8259	-104.851	-13.0076	5.78706	
9.64291	43.5448	-103.132	-14.4901	5.78706	
9.64291	43.5448	-101.414	-14.4901	5.78706	
9.64291	44.1178	-99.1217	-14.3343	5.78706	
9.64291	41.253	-96.8299	-15.9517	5.78706	
9.64291	41.253	-95.111	-16.0892	5.78706	
9.64291	41.8259	-93.3921	-16.1121	5.78706	
9.64291	40.68	-91.6732	-16.1121	5.78706	
9.64291	40.68	-90.5273	-16.2231	5.78706	
9.64291	39.5341	-88.8085	-17.6289	5.78706	
9.64291	38.9611	-87.0896	-17.7124	5.78706	
9.64291	40.68	-85.9437	-17.7124	5.78706	
9.64291	43.5448	-83.6518	-17.7124	5.78706	
9.64291	44.6907	-81.933	-17.7733	5.78706	
9.64291	46.4096	-79.0682	-17.7733	5.78706	
9.64291	48.1285	-76.7763	-16.1794	5.78706	
9.64291	50.4203	-73.9116	-16.3624	5.78706	
9.64291	53.2851	-71.0468	-14.9898	5.78706	
9.64291	52.7121	-68.7549	-11.9233	5.78706	
9.57476	52.7121	-65.8901	-8.93854	5.78706	
9.57476	54.431	-65.3172	-4.20573	5.78706	
9.57476	59.0147	-66.4631	0.708043	5.78706	
7.80292	61.3065	-68.182	4.05026	5.78706	
7.80292	61.8794	-69.9009	5.74931	5.78706	
7.80292	62.4524	-71.6197	5.83571	5.78706	
7.39403	62.4524	-73.3386	7.58676	5.78706	
7.39403	61.8794	-78.4952	7.58676	5.78706	
7.39403	60.7335	-80.2141	7.71596	5.78706	
7.39403	58.4417	-82.5059	7.71596	5.78706	
7.39403	55.5769	-83.6518	7.72524	5.78706	
7.39403	54.431	-84.7978	6.25162	5.78706	
7.39403	52.7121	-85.3707	6.08917	5.78706	
7.39403	51.5662	-85.3707	6.25162	5.78706	
7.39403	52.7121	-83.6518	6.25162	5.78706	
7.39403	52.1392	-83.0789	6.26056	5.78706	
7.39403	52.7121	-80.7871	6.09662	5.78706	
7.39403	52.1392	-79.0682	6.00597	5.78706	
7.39403	51.5662	-77.9223	4.36099	5.78706	
7.39403	52.1392	-77.3493	4.36099	5.78706	
7.39403	50.9932	-76.7763	4.29706	5.78706	
7.39403	50.4203	-77.3493	4.29706	5.78706	
7.39403	49.8473	-77.9223	4.36099	5.78706	
7.39403	50.4203	-80.2141	4.36099	5.78706	
